Pollution Prevention Mandates in Federal Statutes,§ 13104 - EPA as administrator is given the authority to provide grants to the States to promote source reduction by businesses.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 13105 - EPA mandated to establish a database that contains information on source reduction.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 13106 - Owners and operators of businesses that are required to file a toxic chemical release form must include a toxic reduction and recycling report.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,Clean Air Act (CAA),https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 7402 - Encourages cooperation amongst the federal departments, states, and local governments for prevention and control of air pollution.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 7403 - EPA mandated to establish a national research and development program for prevention and air pollution control.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"Also, EPA must facilitate coordination amongst air pollution prevention and control agencies.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 7405 - EPA can make grants to air pollution prevention and control agencies.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 7412 - Facilities that reduce their emission of toxics into the air by 90-95% can qualify for permit waivers.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 7414 - 7418 - EPA may establish record keeping, inspections, and monitoring for all facilities that emit pollutants.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ Subchapter I, Part C Sec 7470-7479 - Prevention of significant deterioration of air quality-establishment of a plan that includes emissions limitations to protect public welfare and the environment.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ Subchapter II 12. General emissions standards.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,Emergency Planning and Community Right to Know Act (EPCRA),https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 11001-11005 - Emergency planning requirements for pollution and fire control. Provides substances and facilities covered under this act.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 11021-11022 - Facilities covered under EPCRA must have ready Material Safety Data Sheets for all chemicals (MSDS) and must complete hazardous chemical inventory forms.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 11023 - Owners and operators of facilities covered under EPCRA must complete a toxic chemical release form.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,Resource Conservation and Recovery Act (RCRA),https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6907 - EPA must establish waste management guidelines.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6908a - EPA may assist Indian tribes in waste management.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6921 - 6925,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6921: Hazardous Waste requirements established for owners and operators of facilities that produce hazardous wastes.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,Under § 6922 - Generators must certify in shipping manifests that they have a plan to reduce waste. They must also submit a biennial report indicating their efforts to reduce volume and toxicity of wastes.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6925 - Permit required for treatment and storage of hazardous wastes.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6927 - EPA can make facilities describe their waste reduction program and inspect them to determine whether a program is actually in place.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 6931 - Grants appropriated to the States for assistance in development of Hazardous Waste Programs.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 6981 - EPA shall render financial assistance to federal, state, and local agencies that are researching, investigating, or providing in areas of waste management and minimization.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,Clean Water Act (CWA),https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 1251 - National goal is to eliminate the discharge of pollutants into navigable waters.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 1252 - EPA mandated in cooperation with federal state, and local agencies and industries to develop programs for preventing, reducing, or eliminating the pollution of the navigable waters and ground waters and improving the sanitary condition of surface and underground waters.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 1256 - Appropriation of funds to state and local agencies for pollution control.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 1342 - EPA can put additional restrictions on permits (not included in the act).,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 1381 - EPA given authority to make grants to states for pollution control revolving fund for implementation of management and conservation plans.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"Federal Insecticide, Fungicide and Rodenticide Act (FIFRA)",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 136 - All pesticides and pesticide establishments must be registered. Non-registered pesticides may not be sold or distributed in the U.S.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,National Environmental Policy Act (NEPA),https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 4331 - Congress recognizes ""the profound impact of man's activity on the interrelations of all components of the natural environment.""",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 4363 - EPA shall establish a program for long -term research for all activities listed under NEPA.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 4363a - EPA mandated to conduct demonstrations of energy-related pollution control technologies.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,"§ 4368a - Utilization of talents of older Americans in projects of pollution prevention, abatement, and control through technical assistance to environmental agencies.",https://www.epa.gov/p2/pollution-prevention-law-and-policies
Pollution Prevention Mandates in Federal Statutes,§ 4368b - Provide technical assistance to Indian Tribes for environmental assistance on Indian lands.,https://www.epa.gov/p2/pollution-prevention-law-and-policies
Main navigation,"Office of Energy Efficiency & Renewable Energy Home
          




    About EERE
      

About EERE



                Contact EERE
              


                EERE FAQs
              


                EERE Leadership
              


                EERE News
              


                Partnerships & Projects
              


                Strategic Priorities
              


                Technology Areas & Offices",https://www.energy.gov/eere/why-clean-energy-matters
Main navigation,"Energy.gov Home





    Resources
      

Resources



                Clean Energy Jobs
              


                Funding Opportunities
              


                STEM & Education 
              


                Why Clean Energy Matters
              







    Buildings & Industry 
      

Buildings & Industry 



                Advanced Materials & Manufacturing
              


                Buildings
              


                Industrial Efficiency & Decarbonization
              







    Renewable Energy
      

Renewable Energy



                Geothermal
              


                Solar
              


                Water
              


                Wind
              







    Sustainable Transportation
      

Sustainable Transportation



                Bioenergy
              


                Hydrogen & Fuel Cells
              


                Vehicles",https://www.energy.gov/eere/why-clean-energy-matters
Accessibility and Affordability,"Providing all Americans with affordable clean energy, especially those in underserved and low-income communities, has an immediate and tangible impact on their daily lives.",https://www.energy.gov/eere/why-clean-energy-matters
Innovation,"Advancing renewable-energy, energy-efficient, and sustainable-transportation technologies will transform U.S. communities and spur economic opportunity.",https://www.energy.gov/eere/why-clean-energy-matters
Job Creation and Growth,"Clean energy research, innovation, and deployment creates jobs and supports the growth of American businesses.",https://www.energy.gov/eere/why-clean-energy-matters
Environmental Impacts,Renewable energy has fewer harmful environmental impacts than conventional energy does and can reduce the impacts of climate change.,https://www.energy.gov/eere/why-clean-energy-matters
Health and Safety,"Transitioning to clean energy protects every American’s fundamental human right to a clean, healthy environment.",https://www.energy.gov/eere/why-clean-energy-matters
Energy Independence and Security,Clean energy in the United States will reduce the need to rely on other countries for energy or energy technologies.,https://www.energy.gov/eere/why-clean-energy-matters
Energy Reliability,"Using more renewable energy resources—solar, water, wind, geothermal, and bioenergy—and energy storage gives us more ways to keep the power on or bring it back after an outage.",https://www.energy.gov/eere/why-clean-energy-matters
The Greenhouse Effect,"The greenhouse effect helps trap heat from the sun, which keeps the temperature on earth comfortable. But people’s activities are increasing the amount of heat-trapping greenhouse gases in the atmosphere, causing the earth to warm up.",https://www.epa.gov/climatechange-science/basics-climate-change
The Greenhouse Effect,"The earth's temperature depends on the balance between energy entering and leaving the planet’s system. When sunlight reaches the earth’s surface, it can either be reflected back into space or absorbed by the earth. Incoming energy that is absorbed by the earth warms the planet. Once absorbed, the planet releases some of the energy back into the atmosphere as heat (also called infrared radiation). Solar energy that is reflected back to space does not warm the earth.",https://www.epa.gov/climatechange-science/basics-climate-change
The Greenhouse Effect,"Certain gases in the atmosphere absorb energy, slowing or preventing the loss of heat to space. Those gases are known as “greenhouse gases.” They act like a blanket, making the earth warmer than it would otherwise be. This process, commonly known as the “greenhouse effect,” is natural and necessary to support life. However, the recent buildup of greenhouse gases in the atmosphere from human activities has changed the earth's climate and resulted in dangerous effects to human health and welfare and to ecosystems.",https://www.epa.gov/climatechange-science/basics-climate-change
The Greenhouse Effect,,https://www.epa.gov/climatechange-science/basics-climate-change
The Greenhouse Effect,,https://www.epa.gov/climatechange-science/basics-climate-change
Key Greenhouse Gases,"Most of the warming since 1950 has been caused by human emissions of greenhouse gases.4 Greenhouse gases come from a variety of human activities, including burning fossil fuels for heat and energy, clearing forests, fertilizing crops, storing waste in landfills, raising livestock, and producing some kinds of industrial products.",https://www.epa.gov/climatechange-science/basics-climate-change
Aerosols,,https://www.epa.gov/climatechange-science/basics-climate-change
Aerosols,"Aerosols in the atmosphere can affect climate. Aerosols are microscopic (solid or liquid) particles that are so small that instead of quickly falling to the surface like larger particles, they remain suspended in the air for days to weeks. Human activities, such as burning fossil fuels and biomass, contribute to emissions of these substances, although some aerosols also come from natural sources such as volcanoes and marine plankton.",https://www.epa.gov/climatechange-science/basics-climate-change
Aerosols,"Unlike greenhouse gases, the climate effects of aerosols vary depending on what they are made of and where they are emitted. Depending on their color and other factors, aerosols can either absorb or reflect sunlight. Aerosols that reflect sunlight, such as particles from volcanic eruptions or sulfur emissions from burning coal, have a cooling effect. Those that absorb sunlight, such as black carbon (a part of soot), have a warming effect.",https://www.epa.gov/climatechange-science/basics-climate-change
Aerosols,"Not only can black carbon directly absorb incoming and reflected sunlight, but it can also absorb infrared radiation.6 Black carbon can also be deposited on snow and ice, darkening the surface and thereby increasing the snow's absorption of sunlight and accelerating melt.7 While reductions in all aerosols can lead to more warming, targeted reductions in black carbon emissions can reduce global warming. Warming and cooling aerosols can also interact with clouds, changing their ability to form and dissipate, as well as their reflectivity and precipitation rates. Clouds can contribute both to cooling, by reflecting sunlight, and warming, by trapping outgoing heat.",https://www.epa.gov/climatechange-science/basics-climate-change
Climate Feedbacks,Climate feedbacks are natural processes that respond to global warming by offsetting or further increasing change in the climate system. Feedbacks that offset the change in climate are called negative feedbacks. Feedbacks that amplify changes are called positive feedbacks.,https://www.epa.gov/climatechange-science/basics-climate-change
Atmospheric Data Trapped In Ice,"Source: Smithsonian National Museum of Natural History, 2018",https://www.epa.gov/climatechange-science/basics-climate-change
Atmospheric Data Trapped In Ice,,https://www.epa.gov/climatechange-science/basics-climate-change
Carbon Dioxide,"Carbon dioxide is the primary greenhouse gas contributing to recent climate change. Carbon dioxide enters the atmosphere through burning fossil fuels, solid waste, trees, and other biological materials, and as a result of certain chemical reactions, such as cement manufacturing. Carbon dioxide is absorbed and emitted naturally as part of the carbon cycle, through plant and animal respiration, volcanic eruptions, and ocean-atmosphere exchange.",https://www.epa.gov/climatechange-science/basics-climate-change
Carbon Dioxide,"The Carbon Cycle

The carbon cycle is the process by which carbon continually moves from the atmosphere to the earth and then back to the atmosphere. On the earth, carbon is stored in rocks, sediments, the ocean, and in living organisms. Carbon is released back into the atmosphere when plants and animals die, as well as when fires burn, volcanoes erupt, and fossil fuels (such as coal, natural gas, and oil) are combusted. The carbon cycle ensures there is a balanced concentration of carbon in the different reservoirs on the planet. But a change in the amount of carbon in one reservoir affects all the others. Today, people are disturbing the carbon cycle by burning fossil fuels, which release large amounts of carbon dioxide into the atmosphere, and through land use changes that remove plants, which absorb carbon from the atmosphere.",https://www.epa.gov/climatechange-science/basics-climate-change
Carbon Dioxide,"Source: Smithsonian National Museum of Natural History, May 30, 2019",https://www.epa.gov/climatechange-science/basics-climate-change
Methane,"Both natural and human activities produce methane. For example, natural wetlands, agricultural activities, and fossil fuel extraction and transport all emit methane.",https://www.epa.gov/climatechange-science/basics-climate-change
Nitrous Oxide,Nitrous oxide is produced mainly through agricultural activities and natural biological processes. Fossil fuel burning and industrial processes also create nitrous oxide.,https://www.epa.gov/climatechange-science/basics-climate-change
F-Gases,"Chlorofluorocarbons, hydrochlorofluorocarbons, hydrofluorocarbons, perfluorocarbons, and sulfur hexafluoride, together called F-gases, are often used in coolants, foaming agents, fire extinguishers, solvents, pesticides, and aerosol propellants.",https://www.epa.gov/climatechange-science/basics-climate-change
F-Gases,,https://www.epa.gov/climatechange-science/basics-climate-change
F-Gases,"Global Warming Potential

Different greenhouse gases can remain in the atmosphere for different amounts of time, ranging from a few years to thousands of years. In addition, some gases are more effective than others at making the planet warmer. Learn more about Global Warming Potential (GWP), a measure of climate impacts based on how long each greenhouse gas remains in the atmosphere and how strongly it absorbs energy.",https://www.epa.gov/climatechange-science/basics-climate-change
Ground-Level Ozone,"Ground-level ozone is created by a chemical reaction between emissions of nitrogen oxides and volatile organic compounds from automobiles, power plants, and other industrial and commercial sources in the presence of sunlight. In addition to trapping heat, ground-level ozone is a pollutant that can cause respiratory health problems and damage crops and ecosystems.",https://www.epa.gov/climatechange-science/basics-climate-change
Water Vapor,"Water vapor is another greenhouse gas and plays a key role in climate feedbacks because of its heat-trapping ability. Warmer air holds more moisture than cooler air. Therefore, as greenhouse gas concentrations increase and global temperatures rise, the total amount of water vapor in the atmosphere also increases, further amplifying the warming effect.5",https://www.epa.gov/climatechange-science/basics-climate-change
Water Vapor,"For more information on greenhouse gases, see Greenhouse Gas Emissions.",https://www.epa.gov/climatechange-science/basics-climate-change
Water Vapor,,https://www.epa.gov/climatechange-science/basics-climate-change
,,https://www.epa.gov/watersense/watersense-labeled-homes
WaterSense Labeled Homes: The Basics,"Quick Links

Version 2.0 Update: As of January 1, 2022, homes must meet the requirements of the WaterSense Specification for Homes, Version 2.0 to earn the WaterSense label. Learn more about the specification.",https://www.epa.gov/watersense/watersense-labeled-homes
WaterSense Labeled Homes: The Basics,"Green building has grown from a niche market to a savvy business strategy. WaterSense labeled homes meet consumers’ demand for a whole-house solution to help them save water, energy, and money while maintaining a high level of performance. Some of the benefits of WaterSense labeled homes may include:",https://www.epa.gov/watersense/watersense-labeled-homes
WaterSense Labeled Homes: The Basics,"Savings that Perform—WaterSense labeled fixtures are independently certified to use less water and perform as well or better than standard models.


Peace of Mind—Trained professionals conduct independent inspections to ensure that WaterSense labeled homes meet EPA’s criteria, so you can be sure the homes perform well and save water.


​Faster Hot Water—Efficient plumbing distribution systems get hot water to the tap faster, so you waste less time, water, and energy.   ► Learn more about Hot Water Distribution Product and System Design Solutions.


Outdoor Ease—High-performing landscapes are designed to be low-maintenance and water-efficient without sacrificing curb appeal. WaterSense labeled irrigation controllers help homeowners water smarter.  ► Learn more about Landscape Design and Irrigation Solutions.",https://www.epa.gov/watersense/watersense-labeled-homes
What's in a WaterSense Labeled Home?,"WaterSense labeled homes must be at least 30 percent more water-efficient than typical new construction. Under the Homes Certification System, they are verified and certified to meet EPA’s Mandatory Checklist and achieve EPA’s water efficiency criteria demonstrating that the home will use at least 30 percent less water than a typical home. Each Home Certification Organization (HCO) uses its own WaterSense Approved Certification Method (WACM) to measure this. When paired with a mandatory checklist, the requirements of the WACM ensure that a WaterSense labeled home is both water-efficient and high-performing.  Some of the features EPA evaluates when approving a WACM include:",https://www.epa.gov/watersense/watersense-labeled-homes
What's in a WaterSense Labeled Home?,"Efficiency of plumbing products
Efficiency of water-using appliances
Water waste from hot water delivery
Housing design and layout
Influence of landscape size, design, and plant choices on theoretical irrigation requirements
Irrigation design and technology
Learn more about what goes into an evaluation of a certification method (PDF)(39 pp, 495 K, About PDF)",https://www.epa.gov/watersense/watersense-labeled-homes
Delivering on Efficiency Across the Country,"The flexibility offered by the WaterSense specification means that labeled homes can deliver on water efficiency anywhere in the country; however, in some regions, builders will need to adopt additional water-efficient features to meet the 30 percent threshold. EPA has developed fact sheets to communicate the benefits of WaterSense labeled homes and how they deliver on water efficiency and performance in different regions across the country. Builders, water utilities, community planners, and other interested parties can learn how much water a WaterSense labeled home can save in the following regions compared to a typical home or one that only installs WaterSense labeled products.",https://www.epa.gov/watersense/watersense-labeled-homes
Delivering on Efficiency Across the Country,"Delivering on Efficiency in Phoenix, Arizona (pdf)
(294.48 KB, May 2023)
      





Delivering on Efficiency in Sacramento, California (pdf)
(1.47 MB, May 2023)
      





Delivering on Efficiency in Salt Lake City, Utah (pdf)
(1.14 MB, May 2023)
      





Delivering on Efficiency in San Diego, California (pdf)
(276.62 KB, May 2023)",https://www.epa.gov/watersense/watersense-labeled-homes
Delivering on Efficiency Across the Country,"The Journal AWWA featured the results of a pilot study conducted in collaboration with the Southern Nevada Water Authority of water use in WaterSense labeled homes in the Las Vegas, Nevada area. The pilot results showed that WaterSense labeled homes are indeed saving water – an average of 44,000 gallons per year per household, which translates to a reduction in water use of 45 percent. Read more about the study in an article from the May 2022 issue -






Assessing Water Use in WaterSense-Labeled Homes and Quantifying the Savings (pdf)
(8.96 MB)
      

 (Reprinted from Journal AWWA, Vol. 114., No. 4 May 2022, by permission). Copyright 2022, American Water Works Association. Permission to reproduce this document is granted for informational purposes only and does not represent or imply approval or endorsement by AWWA of any particular product or service.",https://www.epa.gov/watersense/watersense-labeled-homes
Ready to Get Started?,​Adding the WaterSense label—an independent certification for both water savings and performance—helps assure home buyers in a competitive market where third-party certifications matter and consumers are looking for a choice in efficient homes. You can open the door to savings with WaterSense labeled homes. Here’s how:,https://www.epa.gov/watersense/watersense-labeled-homes
Ready to Get Started?,"Partner with WaterSense: Partnership is free and required for any builder who wants to earn the WaterSense label. Join with WaterSense.


Collaborate with Your Team: Work with your trades, vendors, and verifiers or inspectors to make sure your home will meet the WaterSense specification. WaterSense provides tools and resources to help.


Build, Get Verified, and Earn the Label: Discuss WaterSense with your existing verifiers, energy raters, and/or certification providers—they might already be able to provide technical assistance, plan your verification, and help you get the home certified to earn the WaterSense label. Learn more about the WaterSense labeled homes specification and the benefits of verifying and certifying your home under the Homes Certification system.",https://www.epa.gov/watersense/watersense-labeled-homes
Our Mission,"We are transforming the marketplace for products and services that use water, and promoting a nationwide ethic of water efficiency to conserve water resources for future generations and reduce water and wastewater infrastructure costs.",https://www.epa.gov/watersense/about-watersense
Our Vision,"All Americans will understand the importance of water efficiency and take positive actions to reduce their water use – in their homes, outdoors, and at work.",https://www.epa.gov/watersense/about-watersense
Water Use Facts,"Water is a finite resource – even though about 70 percent of the Earth’s surface is covered by water, less than 1 percent is available for human use.  Despite the water supply and infrastructure challenges faced by many communities across the US, each American uses an average of 82 gallons of water each day at home.  Water managers in at least 40 states expect local, statewide, or regional water shortages to occur over the next several years.",https://www.epa.gov/watersense/about-watersense
Every drop counts:,"Bathrooms are the largest use of water in the home, using more than 50 percent of all indoor water.
Approximately 5 to 10 percent of US homes have easy-to-fix leaks that drip away 90 gallons a day or more.
Residential outdoor water use across the US accounts for nearly 8 billion gallons of water each day, mainly for landscape irrigation.
On average, a urinal in a public place gets flushed 18 times per day.
Heating water is typically the second largest use of energy in a home (after space heating and cooling).
Additional facts",https://www.epa.gov/watersense/about-watersense
