NIEHS and community involvement,NIEHS supports community participation in the research process and encourages collaborative approaches that build capacity in communities to address environmental health concerns. Community-engaged research and citizen science are two types of collaborative research approaches.,https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
NIEHS and community involvement,"For example, NIEHS helps residents of Imperial County, California track air pollution through a network of 40 community-run monitors. In this county, long-term improvements in air quality were associated with significant lung-function improvement in children.",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
NIEHS and community involvement,"In another example, NIEHS grant recipients developed community-level tactics and public policies for reducing exposure to TRAP:",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
NIEHS and community involvement,"Using high-efficiency particulate air (HEPA) filtration.
Building land-use buffers and vegetation barriers.
Improving urban design with gardens, parks, and street-side trees.
Creating active-travel options, such as bicycling and walking paths.",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
NIEHS and community involvement,"THE (Trade, Health, Environment) Impact Project brings together researchers and community groups to find solutions for communities affected by trade-related pollution, such as ports and roadways with trucking.",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
NIEHS and community involvement,"Join an asthma study!

The goal of the Natural History of Asthma with Longitudinal Environmental Sampling (NHALES) study is to help scientists understand how bacteria and other factors in the environment affect people who have moderate to severe asthma.
Who can participate?

Moderate to severe asthmatics.
Males and females, aged 18-60.
Females should not be pregnant or breastfeeding at the start of the study, but may still participate if they become pregnant during the study.
Nonsmokers who are also not around significant amounts of secondhand smoke.
No history of chronic obstructive pulmonary disease, emphysema, cystic fibrosis (CF), pulmonary fibrosis, non-CF bronchiectasis, sarcoidosis, unstable angina, or pulmonary hypertension.
Not allergic to methacholine.
Able to provide your own transportation to clinic visits on the NIEHS campus in North Carolina. For more information about this study: 
  							NHALES: Asthma Study				  					Tel 855-MYNIEHS (855-696-4347)													nhales@mail.nih.gov",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Join an asthma study!,"The goal of the Natural History of Asthma with Longitudinal Environmental Sampling (NHALES) study is to help scientists understand how bacteria and other factors in the environment affect people who have moderate to severe asthma.
Who can participate?

Moderate to severe asthmatics.
Males and females, aged 18-60.
Females should not be pregnant or breastfeeding at the start of the study, but may still participate if they become pregnant during the study.
Nonsmokers who are also not around significant amounts of secondhand smoke.
No history of chronic obstructive pulmonary disease, emphysema, cystic fibrosis (CF), pulmonary fibrosis, non-CF bronchiectasis, sarcoidosis, unstable angina, or pulmonary hypertension.
Not allergic to methacholine.
Able to provide your own transportation to clinic visits on the NIEHS campus in North Carolina. For more information about this study: 
  							NHALES: Asthma Study				  					Tel 855-MYNIEHS (855-696-4347)													nhales@mail.nih.gov",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Why improving air quality matters,"Air pollution and birth outcomes are linked as global public health concerns. Researchers analyzed indoor and outdoor air pollution data from all inhabited continents along with key pregnancy outcomes. Their findings indicate efforts to reduce PM2.5 exposure could lead to significant reductions in the number of low-birth weight and pre-term birth infants worldwide. Air pollution reduction would be especially beneficial for children born in low- and middle-income countries.
Among children in Southern California, decreases in ambient nitrogen dioxide and PM 2.5 were associated with fewer cases of asthma.
An NIEHS-funded study found that a mixture of several B vitamins may protect DNA from changes attributable to PM 2.5 air pollution.
Bronchitis symptoms declined as pollution levels dropped in the Los Angeles region.
Improving air quality may improve cognitive function and reduce dementia risk, according to studies supported in part by NIH and the Alzheimer's Association.
When fossil-fuel power plants close, nearby air pollution is reduced. A study found the incidence of preterm births went down within 5 kilometers of retired coal and oil-powered plant locations.",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Stories from the Environmental Factor (NIEHS newsletter),"Burning Plastic Can Affect Air Quality, Public Health (August 2022)
Interventions Needed to Slow Climate-driven Air Pollution, Researchers Note (March 2022)
Air Pollution and Forever Chemicals Continue to Pose Health Risks (March 2022)
Air Pollution Affects Children’s Brain Structure (February 2022)
Increasing Evidence Links Air Pollution With Breast Cancer (November 2021)
Fine Particulate Air Pollution Associated With Higher Dementia Risk (September 2021)
Better Air Quality May Lower Dementia Risk Among Older Women (August 2021)
Environmentally Persistent Free Radicals May Affect Lung Health (May 2021)
Indoor Air a Neglected Source of Chemical, Particulate Exposures (May 2021)
Wildfire Severity Increases, Experts Call for Coordinated Federal Response (May 2021)
Air Quality Monitoring Innovations Merit Small Business Recognition (February 2021)
Climate Change Worsens Air Pollution, Extreme Weather, Expert Says (July 2020)
Pregnancy Hypertension Risk Increased by Traffic-related Air Pollution (January 2020)",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Printable Fact Sheets,"Fact Sheets



      4 pages    									(1MB)							   Air Pollution and Your Health
      4 pages    									(1MB)							   Climate Change and Human Health
      2    									(743KB)							   Lung Health and Your Environment
      2 pages    									(1MB)							   Microbiome
      4 pages    									(441KB)							   Partnerships for Environmental Public Health (PEPH)",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Printable Fact Sheets,,https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Fact Sheets,"4 pages    									(1MB)							   Air Pollution and Your Health
      4 pages    									(1MB)							   Climate Change and Human Health
      2    									(743KB)							   Lung Health and Your Environment
      2 pages    									(1MB)							   Microbiome
      4 pages    									(441KB)							   Partnerships for Environmental Public Health (PEPH)",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Podcasts,"When Wildfires Hit Close to Home is about NIEHS-funded research on the complexity of urban wildfires and how they may affect human health.
Wildfire Smoke and Children's Health",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Additional Resources,"AirNow, a tool developed in partnership by several government agencies, allows you to monitor air quality in real time anywhere in the U.S. Simply enter your zip code as indicated on the website.
EPA's Air Sensor Toolbox provides information on the operation and use of air-sensor monitoring systems for technology developers, air-quality managers, citizen scientists, and the public.
How Smoke From Fires Can Affect Your Health – To limit your exposure to smoke, the EPA offers steps you can take to protect yourself.
NIH Climate Change and Health Initiative – This solutions-focused research initiative aims to reduce the health consequences associated with extreme weather events and evolving climate conditions. NIH has a strong history of creating innovative tools, technologies, and data-driven solutions to address global environmental problems.
Smoke-ready Toolbox for Wildfires is a compendium of resources from the EPA to help educate you about the risks of smoke exposure and actions that protect your health.
Wildfire Smoke Collection – The journal Environmental Health Perspectives has published high-impact papers and reviews exploring exposure and resulting health effects related to wildfires.",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
Related Health Topics,"Asthma
Dioxins
Exposure Science
Gene and Environment Interaction
Lung Diseases",https://www.niehs.nih.gov/health/topics/agents/air-pollution/index.cfm
What is Asbestos?,Asbestos is a mineral fiber that occurs in rock and soil.,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
What is Asbestos?,Learn about vermiculite and asbestos-contaminated vermiculite insulation.,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,"Because of its fiber strength and heat resistance asbestos has been used in a variety of building construction materials for insulation and as a fire retardant. Asbestos has also been used in a wide range of manufactured goods, mostly in building materials (roofing shingles, ceiling and floor tiles, paper products, and asbestos cement products), friction products (automobile clutch, brake, and transmission parts), heat-resistant fabrics, packaging, gaskets, and coatings.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,Most uses of asbestos are not banned.  A few are banned under existing regulations.,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,Asbestos pipe wrap (joint partially removed),https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,Where asbestos may be found:,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,"Attic and wall insulation produced containing vermiculite
Vinyl floor tiles and the backing on vinyl sheet flooring and adhesives
Roofing and siding shingles
Textured paint and patching compounds used on walls and ceilings
Walls and floors around wood-burning stoves protected with asbestos paper, millboard, or cement sheets
Hot water and steam pipes coated with asbestos material or covered with an asbestos blanket or tape
Oil and coal furnaces and door gaskets with asbestos insulation
Heat-resistant fabrics
Automobile clutches and brakes",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,Read more about other places where asbestos can be found:,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Where Can I Find Asbestos?,"Schools
Workplace
Drinking water
Air: regulations",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
How Can People Be Exposed to Asbestos?,"Asbestos fibers may be released into the air by the disturbance of asbestos-containing material during product use, demolition work, building or home maintenance, repair, and remodeling. In general, exposure may occur only when the asbestos-containing material is disturbed or damaged in some way to release particles and fibers into the air.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,"Exposure to asbestos increases your risk of developing lung disease. That risk is made worse by smoking. In general, the greater the exposure to asbestos, the greater the chance of developing harmful health effects.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,Disease symptoms may take many years to develop following exposure.,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,"Asbestos-related conditions can be difficult to identify. Healthcare providers usually identify the possibility of asbestos exposure and related health conditions like lung disease by taking a thorough medical history. This includes looking at the person’s medical, work, cultural and environmental history.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,"After a doctor suspects an asbestos-related health condition, he or she can use a number of tools to help make the actual diagnosis. Some of these tools are physical examination, chest x-ray and pulmonary function tests. Your doctor may also refer you to a specialist who treats diseases caused by asbestos.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,Three of the major health effects associated with asbestos exposure are:,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,"lung cancer
mesothelioma, a rare form of cancer that is found in the thin lining of the lung, chest and the abdomen and heart
asbestosis, a serious progressive, long-term, non-cancer disease of the lungs",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,"For more information on these and other health effects of asbestos exposure see the Agency for Toxic Substances and Disease Registry, the National Institute for Occupational Safety and Health and the National Cancer Institute.",https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
Health Effects From Exposure to Asbestos,Learn what to do to protect your family,https://www.epa.gov/asbestos/learn-about-asbestos#asbestos
