,title,sub_title,description
33,Preventing Plastic Pollution,-,"Together, we can do better. We can bring about a simpler life without endless waste — a life where people and the planet flourish. Demand big corporations do their part to end plastic pollution!"
34,Preventing Plastic Pollution,-,add your name
35,Preventing Plastic Pollution,-,
36,Preventing Plastic Pollution,-,"At Greenpeace, we think the industry plays a larger role than individuals. Why is it that something intended to be used for minutes is packaged in something that lasts forever? We’re demanding that corporations take responsibility for the plastic pollution crisis and end the use of destructive single-use plastics and packaging. They have created this mess and must be held accountable. Here are the steps you can take now to end plastic pollution:"
37,Preventing Plastic Pollution,-,"It is going to take commitments both large and small to tackle the scale of the plastic pollution crisis in front of us, and we all have a role to play. Every action to reduce single-use plastics sends a message to the industry that it’s time to change. Use our Million Acts of Blue Toolkit to learn more about how you can take action and stop single-use plastic at its source!"
38,Preventing Plastic Pollution,-,"Sign our petition demanding that the CEOs of seven of the largest producers of single-use plastics take responsibility for their products. Join us in letting executives at Coca-Cola, PepsiCo, Nestlé, Unilever, Procter & Gamble, Starbucks, McDonald’s, and others know that we no longer want products made with single-use plastic packaging."
39,Preventing Plastic Pollution,-,Document the single-use plastic pushed on you and use your social media to tell corporations enough is enough! You can share your images  highlighting the problem in one of 3 ways:
40,Preventing Plastic Pollution,-,Doing a trash clean up? Help us identify and expose the corporations contributing to plastic pollution on our beaches and in other natural areas by adding a brand audit to your cleanup!
41,Preventing Plastic Pollution,-,Need more ideas? Here are more individual actions you can take on a daily basis to help solve this problem:
42,Preventing Plastic Pollution,-,The new documentary film that BIG PLASTIC doesn’t want you to see.
43,Preventing Plastic Pollution,-,Jinali has a plan to move her school away from single-use plastics… at the age of 13! But she’s not stopping there — she’s fighting to make reusables the norm at schools throughout California.
44,Preventing Plastic Pollution,-,The plastic industry is using COVID-19 to exploit people’s fears around sanitation and hygiene to interfere with legislation banning or regulating the use of single-use plastic bags.
